Tweet_ID;Blame_Negative_Demoralizing_Speech;Contains_Fake_Information;Dialect;Factual;Give_Advice;Hate_Speech;News_or_Opinion;Rise_Moral;Talk_About_Cure_or_Vaccine;Worth_Fact-checking
1321382894347145216;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1328425901156167682;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1302710585176580097;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1257900887785254915;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1241509126146064392;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1276137833334366208;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1270539783887114240;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1267919381604032512;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1286356247994863616;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1301492601342824450;No;Can't decide;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1244969955671580672;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1221047150265630720;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1281613822000865283;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1238444298087141376;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1338152421089046530;No;No;North Africa;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1262126330600177664;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1257735408353509378;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1329408989025734661;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1258448696947154951;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1280960648025968642;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1262329301405519879;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1263634479639408640;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1233068293767995393;No;Yes;Middle East;Is Verifiable;No;Hatfull;Opinion;No;No;Maybe
1272246066101051392;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1240688808665833472;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1242179105531080705;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1237829112808562697;Yes;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;Yes;Can't decide
1313677039254360066;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1249957492030935042;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1246351072341495808;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;News;No;No;Maybe
1286582932224774144;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Yes
1278389871887949826;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1273647367464632321;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1274038054135758851;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1231914402393313280;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;Yes
1281485981422686208;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1265672357609443329;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1233103250779492352;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1291448487796789249;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1274736254106710021;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1243537131840180227;No;No;North Africa;Is Verifiable;No;Not Hatfull;News;No;No;No
1248942719361261568;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1249961810494738436;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1258715771242504192;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1299102167534415873;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Yes
1245223797973712896;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1233360168123031553;No;Yes;Middle East;Is Verifiable;No;Hatfull;Opinion;No;No;Maybe
1238525438273740802;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1280052747836878849;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1287501171477950465;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1238485358012178433;No;Yes;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1242449587505442816;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1230940645918937088;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1321453935689949185;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1245289999366578176;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1320022352961429505;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1262464887965528066;Yes;Maybe;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Maybe
1261308409451855873;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1249020228048244736;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1261737183851012097;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1258446808566677505;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1242115705681645568;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1279972437376057345;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1263720191273439233;Yes;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1328314139987517441;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1269612083429195781;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1234952841669861377;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1314552823061807110;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1325042877412552704;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1252614863622463488;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;Yes;No;Can't decide
1276542334847639555;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1240366455734050819;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1325819663561977856;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1328313749858623489;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1330801842775797766;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1241694042494205957;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1235638153358094336;No;Yes;Middle East;Is Verifiable;No;Hatfull;Opinion;No;No;Yes
1236594584920174592;No;No;Middle East;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1242198687599800326;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1241155858584788994;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1246858222750912514;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1247110279529476096;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1251894446557454336;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1275821474272743424;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1261918291787952128;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1262211965709103104;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1266726226586144770;Yes;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1294479605496197121;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1246390373892702209;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1262375454658478082;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1316395219483537411;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1269303039820693504;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1330150184169467906;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;Yes;Can't decide
1241171737489932296;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1246702396438347776;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1233865276653023237;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1253754587300888576;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1242133393741152256;No;Can't decide;North Africa;Can't decide;Yes;Not Hatfull;News;No;Yes;Can't decide
1239100658000764928;No;Can't decide;MSA;Can't decide;Yes;Not Hatfull;Opinion;No;No;Can't decide
1270130914476113930;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1242439328292274177;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1239991568779575307;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1274673081450139648;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1246040700124377095;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1297168680476905475;Yes;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1248695032833552385;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1258717500453392387;No;No;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1280905766560509953;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1284645249986568192;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1273412611917312001;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1271999491999178754;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1238799076080209921;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1241074394073567238;No;Can't decide;North Africa;Can't decide;Yes;Hatfull;Opinion;No;No;Can't decide
1242780018821992450;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1950151441990828032;No;Can't decide;North Africa;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1331186143925301251;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1259433006873415683;No;Yes;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;Yes;Yes
1328312381760483328;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1259435865346052096;No;No;MSA;Is Verifiable;Yes;Not Hatfull;News;No;No;Maybe
1236220366604742656;No;No;Middle East;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1266294713126014976;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1230946584575258624;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1245248792603041792;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1240024489745960961;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1239990945065680896;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1242889062991769601;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1249641004598210560;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1247134004777750528;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1254114149531095040;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1235650276310171648;No;Yes;Middle East;Is Verifiable;No;Hatfull;Opinion;No;No;Yes
1296333742605242369;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1319989569035579392;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1283072119451066370;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1254231988086681607;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1293305430748299271;No;Can't decide;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1309351615925760000;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1266191838488207360;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1234522826343878659;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1251809050590920704;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1261047049828683783;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1235640242050404352;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1241521518376607752;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1253047121181368321;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1274824185936777217;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1330463187267969025;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1261311073443098624;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1244634386584219654;Yes;Maybe;Can't decide;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1235639601152192513;No;Yes;Middle East;Is Verifiable;No;Hatfull;Opinion;No;No;Yes
1243676063554850817;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1260131429654114305;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1276253807261908995;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1328373859796590592;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1266872562887335937;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1240995448837615616;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1249951349011361792;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1242738227263520768;Yes;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1330142461507858433;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;Yes;Can't decide
1250088512621346816;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1331685680737640451;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1323685701632827395;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1238397986109108225;No;Yes;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1271769515207077888;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1249338550258196480;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1287123142075449346;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1268988027499687944;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1247042714463621120;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1264695966172688384;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1242125508525068288;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1263656731349078018;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1256521879751397376;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1328310160230666240;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1244987904469929988;Can't decide;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1327932152873422848;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1251523064120193027;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1333004682567049217;Yes;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;Yes;Maybe
1293449790953525250;Yes;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1238102197298253825;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1253498739886624772;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1273533316340334592;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1275104933071765508;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1259196189666394112;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1286194181120065537;No;No;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1246573901146206209;Can't decide;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1316768126323888128;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Yes
1325100882468491264;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1249667282126671876;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1258698399982985216;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Yes
1279512807965368326;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1266739035973844992;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1265088409829289984;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1259633090512719883;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1248352784870670338;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1238443433456332800;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Yes
1251565293475856384;No;Can't decide;North Africa;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1264443637989081095;Yes;Maybe;North Africa;Can't decide;No;Hatfull;Opinion;No;No;Maybe
1222061777497792512;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1287765125303336961;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1271478811650142209;No;No;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1325020510497992704;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1255979514825527296;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1321431335949504513;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1270721879272128512;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1315310537329213440;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1248708733909204992;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1268726956280832000;No;No;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1233264213679800320;No;Yes;Middle East;Is Verifiable;No;Hatfull;Opinion;No;No;Maybe
1332446608655605762;Yes;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;Yes;Maybe
1254789091608018944;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1252782265572220928;No;Yes;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;Yes;Yes
1258192375333236736;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1330056216568082432;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1235052347933351941;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1325789478485696514;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1269120516322975745;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1274790397932441602;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1251211527375540234;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1260196736049577984;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
